FID,Key,SiteCode,Site,SiteLat,SiteLong,Country,Ecoregion,Realm,SurveyID,Depth,SurveyDate,Category,CategoryDescription,MajorCategory,NumPoints,TotalPoints,PercentCover,geom
M3_DATA.20335,20335,ETP78,Roca Prosper,7.78,-81.76,Panama,Nicoya,Tropical Eastern Pacific,507003575,8,2007-03-23T13:00:00Z,Mas,Massive corals (Live),Coral,,,0.2469,POINT (-81.76 7.78)
M3_DATA.20347,20347,ETP94,Logan Rock,7.33,-81.72,Panama,Nicoya,Tropical Eastern Pacific,507003576,11,2007-03-23T13:00:00Z,Mas,Massive corals (Live),Coral,,,0.9877,POINT (-81.72 7.33)
M3_DATA.20348,20348,ETP94,Logan Rock,7.33,-81.72,Panama,Nicoya,Tropical Eastern Pacific,507003576,11,2007-03-23T13:00:00Z,Soft,Soft corals and gorgonians,Coral,,,0.4938,POINT (-81.72 7.33)
M3_DATA.20350,20350,ETP94,Logan Rock,7.33,-81.72,Panama,Nicoya,Tropical Eastern Pacific,507003576,11,2007-03-23T13:00:00Z,Aherm,Ahermatypic corals,Coral,,,0.7407,POINT (-81.72 7.33)
M3_DATA.20354,20354,ETP94,Logan Rock,7.33,-81.72,Panama,Nicoya,Tropical Eastern Pacific,507003576,11,2007-03-23T13:00:00Z,Ecr,Encrusting corals,Coral,,,1.9753,POINT (-81.72 7.33)
M3_DATA.20357,20357,ETP223,Punta Piedra Hueca,7.41,-81.82,Panama,Nicoya,Tropical Eastern Pacific,507003600,11,2007-03-25T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,4.1975,POINT (-81.82 7.41)
M3_DATA.20366,20366,ETP188,Montuosa Sureste,7.46,-82.23,Panama,Nicoya,Tropical Eastern Pacific,507003601,13,2007-03-25T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,3.0864,POINT (-82.23 7.46)
M3_DATA.20370,20370,ETP188,Montuosa Sureste,7.46,-82.23,Panama,Nicoya,Tropical Eastern Pacific,507003601,13,2007-03-25T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,0.1235,POINT (-82.23 7.46)
M3_DATA.20371,20371,ETP188,Montuosa Sureste,7.46,-82.23,Panama,Nicoya,Tropical Eastern Pacific,507003601,13,2007-03-25T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,,,1.4815,POINT (-82.23 7.46)
M3_DATA.20373,20373,ETP188,Montuosa Sureste,7.46,-82.23,Panama,Nicoya,Tropical Eastern Pacific,507003601,13,2007-03-25T14:00:00Z,Ecr,Encrusting corals,Coral,,,0.4938,POINT (-82.23 7.46)
M3_DATA.20376,20376,ETP188,Montuosa Sureste,7.46,-82.23,Panama,Nicoya,Tropical Eastern Pacific,507003601,13,2007-03-25T14:00:00Z,Mas,Massive corals (Live),Coral,,,12.8395,POINT (-82.23 7.46)
M3_DATA.20377,20377,ETP140,Bajo Montuosa Oeste,7.47,-82.27,Panama,Nicoya,Tropical Eastern Pacific,507003614,16,2007-03-26T14:00:00Z,Mas,Massive corals (Live),Coral,,,0.6173,POINT (-82.27 7.47)
M3_DATA.20379,20379,ETP140,Bajo Montuosa Oeste,7.47,-82.27,Panama,Nicoya,Tropical Eastern Pacific,507003614,16,2007-03-26T14:00:00Z,Pocil,Pocillopora,Coral,,,8.5185,POINT (-82.27 7.47)
M3_DATA.20382,20382,ETP140,Bajo Montuosa Oeste,7.47,-82.27,Panama,Nicoya,Tropical Eastern Pacific,507003614,16,2007-03-26T14:00:00Z,Ecr,Encrusting corals,Coral,,,6.0494,POINT (-82.27 7.47)
M3_DATA.20384,20384,ETP140,Bajo Montuosa Oeste,7.47,-82.27,Panama,Nicoya,Tropical Eastern Pacific,507003614,16,2007-03-26T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,6.2963,POINT (-82.27 7.47)
M3_DATA.20396,20396,ETP56,Roca Matapalo,8.37,-83.29,Costa Rica,Nicoya,Tropical Eastern Pacific,506003004,14,2011-05-16T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,18.8,POINT (-83.29 8.37)
M3_DATA.20407,20407,ETP15,Isla Manuelita,5.56,-87.05,Costa Rica,Cocos Islands,Tropical Eastern Pacific,506003329,6,2006-09-01T14:00:00Z,Ecr,Encrusting corals,Coral,,,6.25,POINT (-87.05 5.5600000000000005)
M3_DATA.20408,20408,ETP240,Silverado Norte,5.55,-87.03,Costa Rica,Cocos Islands,Tropical Eastern Pacific,506003336,11,2006-09-02T14:00:00Z,Ecr,Encrusting corals,Coral,,,4.5679,POINT (-87.03 5.55)
M3_DATA.20421,20421,ETP19,Atrevido,5.53,-87.03,Costa Rica,Cocos Islands,Tropical Eastern Pacific,506003338,15,2006-09-02T14:00:00Z,Ecr,Encrusting corals,Coral,,,0.3704,POINT (-87.03 5.53)
M3_DATA.20422,20422,ETP24,Bahía Wafer,5.55,-87.06,Costa Rica,Cocos Islands,Tropical Eastern Pacific,506003352,13,2006-09-05T14:00:00Z,Ecr,Encrusting corals,Coral,,,5.5556,POINT (-87.06 5.55)
M3_DATA.20437,20437,ETP18,Rodolitos,5.55,-87.03,Costa Rica,Cocos Islands,Tropical Eastern Pacific,506003361,8,2006-09-07T14:00:00Z,Ecr,Encrusting corals,Coral,,,16.2963,POINT (-87.03 5.55)
M3_DATA.20438,20438,ETP20,Punta Maria,5.54,-87.09,Costa Rica,Cocos Islands,Tropical Eastern Pacific,506003813,14,2011-04-24T14:00:00Z,Pocil,Pocillopora,Coral,,,2.8,POINT (-87.09 5.54)
M3_DATA.20439,20439,ETP20,Punta Maria,5.54,-87.09,Costa Rica,Cocos Islands,Tropical Eastern Pacific,506003813,14,2011-04-24T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,0.4,POINT (-87.09 5.54)
M3_DATA.20442,20442,ETP20,Punta Maria,5.54,-87.09,Costa Rica,Cocos Islands,Tropical Eastern Pacific,506003813,14,2011-04-24T14:00:00Z,Mas,Massive corals (Live),Coral,,,51.4,POINT (-87.09 5.54)
M3_DATA.20447,20447,ETP88,Piedra Hacha,7.43,-81.86,Panama,Nicoya,Tropical Eastern Pacific,507003589,8,2007-03-24T13:00:00Z,Soft,Soft corals and gorgonians,Coral,,,22.3457,POINT (-81.86 7.43)
M3_DATA.20448,20448,ETP88,Piedra Hacha,7.43,-81.86,Panama,Nicoya,Tropical Eastern Pacific,507003589,8,2007-03-24T13:00:00Z,Mas,Massive corals (Live),Coral,,,0.2469,POINT (-81.86 7.43)
M3_DATA.20453,20453,ETP88,Piedra Hacha,7.43,-81.86,Panama,Nicoya,Tropical Eastern Pacific,507003589,8,2007-03-24T13:00:00Z,Aherm,Ahermatypic corals,Coral,,,0.7407,POINT (-81.86 7.43)
M3_DATA.20468,20468,ETP195,Pasage Rock,7.32,-81.71,Panama,Nicoya,Tropical Eastern Pacific,507003591,14,2007-03-24T13:00:00Z,Pocil,Pocillopora,Coral,,,0.1235,POINT (-81.71 7.32)
M3_DATA.20471,20471,ETP195,Pasage Rock,7.32,-81.71,Panama,Nicoya,Tropical Eastern Pacific,507003591,14,2007-03-24T13:00:00Z,Bra,Other branching/erect corals (Live),Coral,,,0.8642,POINT (-81.71 7.32)
M3_DATA.20473,20473,ETP195,Pasage Rock,7.32,-81.71,Panama,Nicoya,Tropical Eastern Pacific,507003591,14,2007-03-24T13:00:00Z,Mas,Massive corals (Live),Coral,,,0.8642,POINT (-81.71 7.32)
M3_DATA.20477,20477,ETP140,Bajo Montuosa Oeste,7.47,-82.27,Panama,Nicoya,Tropical Eastern Pacific,507003614,16,2007-03-26T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,0.3704,POINT (-82.27 7.47)
M3_DATA.20486,20486,ETP206,Punta Damas,7.52,-81.67,Panama,Nicoya,Tropical Eastern Pacific,507003615,3,2007-03-27T14:00:00Z,Ecr,Encrusting corals,Coral,,,7.5309,POINT (-81.67 7.52)
M3_DATA.20490,20490,ETP206,Punta Damas,7.52,-81.67,Panama,Nicoya,Tropical Eastern Pacific,507003615,3,2007-03-27T14:00:00Z,Mas,Massive corals (Live),Coral,,,19.6296,POINT (-81.67 7.52)
M3_DATA.20491,20491,ETP211,Punta Felipa,7.42,-81.7,Panama,Nicoya,Tropical Eastern Pacific,507003616,3,2007-03-27T14:00:00Z,Pocil,Pocillopora,Coral,,,14.0741,POINT (-81.7 7.42)
M3_DATA.20493,20493,ETP211,Punta Felipa,7.42,-81.7,Panama,Nicoya,Tropical Eastern Pacific,507003616,3,2007-03-27T14:00:00Z,Ecr,Encrusting corals,Coral,,,5.1852,POINT (-81.7 7.42)
M3_DATA.20504,20504,ETP21,Roca Sucia,5.55,-87.08,Costa Rica,Cocos Islands,Tropical Eastern Pacific,506003815,6,2011-04-24T14:00:00Z,Mas,Massive corals (Live),Coral,,,0.8,POINT (-87.08 5.55)
M3_DATA.20511,20511,ETP21,Roca Sucia,5.55,-87.08,Costa Rica,Cocos Islands,Tropical Eastern Pacific,506003815,6,2011-04-24T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,0.8,POINT (-87.08 5.55)
M3_DATA.20515,20515,ETP21,Roca Sucia,5.55,-87.08,Costa Rica,Cocos Islands,Tropical Eastern Pacific,506003815,6,2011-04-24T14:00:00Z,Pocil,Pocillopora,Coral,,,3.8,POINT (-87.08 5.55)
M3_DATA.20535,20535,ETP206,Punta Damas,7.52,-81.67,Panama,Nicoya,Tropical Eastern Pacific,507003617,3.4,2007-03-27T14:00:00Z,Mas,Massive corals (Live),Coral,,,21.9753,POINT (-81.67 7.52)
M3_DATA.20540,20540,ETP5,Pachequilla Este,8.67,-79.06,Panama,Panama Bight,Tropical Eastern Pacific,507003798,4,2011-04-09T14:00:00Z,Pocil,Pocillopora,Coral,,,10,POINT (-79.06 8.67)
M3_DATA.20542,20542,ETP5,Pachequilla Este,8.67,-79.06,Panama,Panama Bight,Tropical Eastern Pacific,507003798,4,2011-04-09T14:00:00Z,Ecr,Encrusting corals,Coral,,,0.8,POINT (-79.06 8.67)
M3_DATA.20548,20548,ETP59,Isla Tintorera,8.12,-82.3,Panama,Nicoya,Tropical Eastern Pacific,507003849,3.8,2011-05-21T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,0.2,POINT (-82.3 8.12)
M3_DATA.20557,20557,ETP59,Isla Tintorera,8.12,-82.3,Panama,Nicoya,Tropical Eastern Pacific,507003849,3.8,2011-05-21T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,0.8,POINT (-82.3 8.12)
M3_DATA.20558,20558,ETP59,Isla Tintorera,8.12,-82.3,Panama,Nicoya,Tropical Eastern Pacific,507003849,3.8,2011-05-21T14:00:00Z,Pocil,Pocillopora,Coral,,,1.4,POINT (-82.3 8.12)
M3_DATA.20573,20573,ETP106,Bahía San Telmo Sth,8.23,-78.9,Panama,Panama Bight,Tropical Eastern Pacific,507003898,3.5,2011-06-13T14:00:00Z,Pocil,Pocillopora,Coral,,,0.8,POINT (-78.9 8.23)
M3_DATA.20577,20577,ETP106,Bahía San Telmo Sth,8.23,-78.9,Panama,Panama Bight,Tropical Eastern Pacific,507003898,3.5,2011-06-13T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,0.4,POINT (-78.9 8.23)
M3_DATA.20578,20578,ETP109,Isla de Cana 2,8.39,-78.82,Panama,Panama Bight,Tropical Eastern Pacific,507003901,5.5,2011-06-16T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,1,POINT (-78.82 8.39)
M3_DATA.20580,20580,ETP109,Isla de Cana 2,8.39,-78.82,Panama,Panama Bight,Tropical Eastern Pacific,507003901,5.5,2011-06-16T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,,,1.4,POINT (-78.82 8.39)
M3_DATA.20591,20591,ETP79,Roca  Corbita,7.66,-81.73,Panama,Nicoya,Tropical Eastern Pacific,507003203,11,2011-05-28T14:00:00Z,Mas,Massive corals (Live),Coral,,,0.2,POINT (-81.73 7.66)
M3_DATA.20592,20592,ETP79,Roca  Corbita,7.66,-81.73,Panama,Nicoya,Tropical Eastern Pacific,507003203,11,2011-05-28T14:00:00Z,Bra,Other branching/erect corals (Live),Coral,,,0.2,POINT (-81.73 7.66)
M3_DATA.20593,20593,ETP79,Roca  Corbita,7.66,-81.73,Panama,Nicoya,Tropical Eastern Pacific,507003203,11,2011-05-28T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,0.4,POINT (-81.73 7.66)
M3_DATA.20597,20597,ETP79,Roca  Corbita,7.66,-81.73,Panama,Nicoya,Tropical Eastern Pacific,507003203,11,2011-05-28T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,0.2,POINT (-81.73 7.66)
M3_DATA.20599,20599,ETP79,Roca  Corbita,7.66,-81.73,Panama,Nicoya,Tropical Eastern Pacific,507003203,11,2011-05-28T14:00:00Z,Pocil,Pocillopora,Coral,,,3.8,POINT (-81.73 7.66)
M3_DATA.20602,20602,ETP86,Islote Santa Cruz,7.63,-81.78,Panama,Nicoya,Tropical Eastern Pacific,507003210,11,2011-05-31T14:00:00Z,Pocil,Pocillopora,Coral,,,0.6,POINT (-81.78 7.63)
M3_DATA.20604,20604,ETP86,Islote Santa Cruz,7.63,-81.78,Panama,Nicoya,Tropical Eastern Pacific,507003210,11,2011-05-31T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,1.8,POINT (-81.78 7.63)
M3_DATA.20606,20606,ETP86,Islote Santa Cruz,7.63,-81.78,Panama,Nicoya,Tropical Eastern Pacific,507003210,11,2011-05-31T14:00:00Z,Mas,Massive corals (Live),Coral,,,9.8,POINT (-81.78 7.63)
M3_DATA.20615,20615,ETP87,Bajo Twin Peaks,7.59,-81.84,Panama,Nicoya,Tropical Eastern Pacific,507003624,16,2007-03-27T14:00:00Z,Mas,Massive corals (Live),Coral,,,0.6173,POINT (-81.84 7.59)
M3_DATA.20616,20616,ETP87,Bajo Twin Peaks,7.59,-81.84,Panama,Nicoya,Tropical Eastern Pacific,507003624,16,2007-03-27T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,6.4198,POINT (-81.84 7.59)
M3_DATA.20618,20618,ETP87,Bajo Twin Peaks,7.59,-81.84,Panama,Nicoya,Tropical Eastern Pacific,507003624,16,2007-03-27T14:00:00Z,Pocil,Pocillopora,Coral,,,0.8642,POINT (-81.84 7.59)
M3_DATA.20620,20620,ETP87,Bajo Twin Peaks,7.59,-81.84,Panama,Nicoya,Tropical Eastern Pacific,507003624,16,2007-03-27T14:00:00Z,Ecr,Encrusting corals,Coral,,,0.2469,POINT (-81.84 7.59)
M3_DATA.20621,20621,ETP68,Roca Bruja,7.99,-81.98,Panama,Nicoya,Tropical Eastern Pacific,507003857,7,2011-05-25T14:00:00Z,Pocil,Pocillopora,Coral,,,6.8,POINT (-81.98 7.99)
M3_DATA.20623,20623,ETP68,Roca Bruja,7.99,-81.98,Panama,Nicoya,Tropical Eastern Pacific,507003857,7,2011-05-25T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,7,POINT (-81.98 7.99)
M3_DATA.20624,20624,ETP68,Roca Bruja,7.99,-81.98,Panama,Nicoya,Tropical Eastern Pacific,507003857,7,2011-05-25T14:00:00Z,Mas,Massive corals (Live),Coral,,,5,POINT (-81.98 7.99)
M3_DATA.20638,20638,ETP69,Bajo Urraca,7.84,-81.8,Panama,Nicoya,Tropical Eastern Pacific,507003858,7,2011-05-26T14:00:00Z,Mas,Massive corals (Live),Coral,,,5.4,POINT (-81.8 7.84)
M3_DATA.20639,20639,ETP69,Bajo Urraca,7.84,-81.8,Panama,Nicoya,Tropical Eastern Pacific,507003858,7,2011-05-26T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,14.8,POINT (-81.8 7.84)
M3_DATA.20642,20642,ETP69,Bajo Urraca,7.84,-81.8,Panama,Nicoya,Tropical Eastern Pacific,507003858,7,2011-05-26T14:00:00Z,Pocil,Pocillopora,Coral,,,3.4,POINT (-81.8 7.84)
M3_DATA.20647,20647,ETP88,Piedra Hacha,7.43,-81.86,Panama,Nicoya,Tropical Eastern Pacific,507003212,11,2011-06-01T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,23.4,POINT (-81.86 7.43)
M3_DATA.20654,20654,ETP93,Jicarita Sur,7.2,-81.8,Panama,Nicoya,Tropical Eastern Pacific,507003217,14,2011-06-03T14:00:00Z,Soft,Soft corals and gorgonians,Coral,,,2.4,POINT (-81.8 7.2)
M3_DATA.20657,20657,ETP93,Jicarita Sur,7.2,-81.8,Panama,Nicoya,Tropical Eastern Pacific,507003217,14,2011-06-03T14:00:00Z,Aherm,Ahermatypic corals,Coral,,,1.6,POINT (-81.8 7.2)
M3_DATA.20659,20659,ETP93,Jicarita Sur,7.2,-81.8,Panama,Nicoya,Tropical Eastern Pacific,507003217,14,2011-06-03T14:00:00Z,Mas,Massive corals (Live),Coral,,,5.2,POINT (-81.8 7.2)
